time,voltage,pressed
0.1474351,0.860215053763441,1
0.8876667,0.874877810361681,1
0.9482413,0.879765395894428,1
1.0105095,0.879765395894428,1
1.0884331,0.884652981427175,1
1.1510962,0.879765395894428,1
1.2148454,0.879765395894428,1
1.2761663,0.879765395894428,1
1.3353616,0.879765395894428,1
1.3970917,0.879765395894428,1
1.4762284,0.879765395894428,1
1.5370625,0.879765395894428,1
1.6140837,0.879765395894428,1
1.6780513,0.879765395894428,1
1.7424321,0.874877810361681,1
1.8184948,0.884652981427175,1
1.8812921,0.879765395894428,1
1.944065,0.874877810361681,1
2.0083024,0.879765395894428,1
2.0677031,0.879765395894428,1
2.1280258,0.874877810361681,1
2.1893362,0.879765395894428,1
2.2489216,0.879765395894428,1
2.3091879,0.874877810361681,1
2.3877057,0.879765395894428,1
2.4516135,0.879765395894428,1
2.5138937,0.874877810361681,1
2.5759244,0.879765395894428,1
2.65294,0.874877810361681,1
2.7150472,0.879765395894428,1
2.7915282,0.874877810361681,1
2.855329,0.874877810361681,1
2.933663,0.879765395894428,1
2.9945181,0.879765395894428,1
3.0546257,0.879765395894428,1
3.117899,0.879765395894428,1
3.1803874,0.879765395894428,1
3.2414498,0.874877810361681,1
3.3056654,0.879765395894428,1
3.369263,0.874877810361681,1
3.4322624,0.874877810361681,1
3.4922258,0.879765395894428,1
3.5700988,0.874877810361681,1
3.6322693,0.874877810361681,1
3.6933729,0.879765395894428,1
3.7553261,0.874877810361681,1
3.8191198,0.879765395894428,1
3.8821957,0.874877810361681,1
3.9573731,0.874877810361681,1
4.0198713,0.879765395894428,1
4.0826629,0.874877810361681,1
4.1592097,0.879765395894428,1
4.2201462,0.874877810361681,1
4.2970211,0.874877810361681,1
4.358248,0.874877810361681,1
4.4187343,0.874877810361681,1
4.4824154,0.879765395894428,1
4.5434455,0.874877810361681,1
4.6067172,0.874877810361681,1
4.6823336,0.874877810361681,1
4.7598085,0.869990224828935,1
4.8206496,0.874877810361681,1
4.8823025,0.874877810361681,1
4.9608597,0.874877810361681,1
5.0222599,0.879765395894428,1
